time;gFx;gFy;gFz;TgF
8,969176;-0,0230;0,1559;1,2909;1,300
8,974223;-0,0144;0,1554;1,2289;1,239
8,979131;-0,0017;0,1517;1,1734;1,183
8,984307;0,0071;0,1495;1,1280;1,138
8,989253;0,0213;0,1495;1,0913;1,102
8,994482;0,0342;0,1422;1,0649;1,075
8,999349;0,0479;0,1363;1,0517;1,062
9,004355;0,0603;0,1322;1,0498;1,060
9,009581;0,0699;0,1290;1,0652;1,075
9,015745;0,0701;0,1173;1,1067;1,115
9,019921;0,0655;0,1051;1,1509;1,158
9,024707;0,0586;0,0921;1,1922;1,197
9,029374;0,0486;0,0774;1,2223;1,226
9,034473;0,0403;0,0645;1,2460;1,248
9,039445;0,0230;0,0555;1,2645;1,266
9,044646;-0,0034;0,0469;1,2843;1,285
9,054595;-0,0281;0,0349;1,3090;1,310
9,055465;-0,0540;0,0215;1,3300;1,331
9,059730;-0,0755;0,0100;1,3393;1,341
9,071265;-0,0860;0,0015;1,3280;1,331
9,072131;-0,0938;-0,0093;1,2963;1,300
9,074725;-0,0965;-0,0095;1,2484;1,252
9,079708;-0,0965;-0,0037;1,1834;1,187
9,085184;-0,0875;0,0039;1,1165;1,120
9,089780;-0,0699;0,0110;1,0539;1,056
9,094797;-0,0479;0,0161;0,9985;1,000
9,100327;-0,0264;0,0183;0,9508;0,951
9,104856;-0,0059;0,0213;0,9056;0,906
9,109867;0,0110;0,0237;0,8702;0,871
9,115715;0,0249;0,0266;0,8343;0,835
9,119955;0,0391;0,0344;0,8157;0,817
9,125154;0,0542;0,0384;0,8087;0,811
9,129796;0,0655;0,0423;0,8121;0,816
9,136551;0,0721;0,0450;0,8196;0,824
9,140148;0,0735;0,0445;0,8348;0,839
9,145197;0,0721;0,0388;0,8548;0,859
9,150850;0,0694;0,0344;0,8753;0,879
9,155091;0,0630;0,0330;0,8929;0,896
9,160184;0,0530;0,0276;0,9098;0,912
9,165295;0,0423;0,0239;0,9271;0,928
9,170252;0,0288;0,0210;0,9342;0,935
9,175380;0,0173;0,0186;0,9391;0,939
9,180330;0,0090;0,0166;0,9489;0,949
9,185345;-0,0007;0,0142;0,9513;0,951
9,190340;-0,0059;0,0147;0,9513;0,951
9,195594;-0,0122;0,0134;0,9418;0,942
9,200430;-0,0149;0,0134;0,9274;0,928
9,205434;-0,0120;0,0149;0,9078;0,908
9,210417;-0,0066;0,0208;0,8883;0,889
9,215742;-0,0037;0,0264;0,8732;0,874
9,220398;0,0017;0,0362;0,8587;0,859
9,225446;0,0005;0,0445;0,8497;0,851
9,236014;0,0022;0,0513;0,8421;0,844
9,236727;0,0005;0,0552;0,8348;0,837
9,240760;-0,0066;0,0616;0,8326;0,835
9,245853;-0,0076;0,0657;0,8360;0,839
9,253113;-0,0112;0,0682;0,8375;0,840
9,255977;-0,0156;0,0716;0,8431;0,846
9,260806;-0,0159;0,0699;0,8402;0,843
9,265824;-0,0176;0,0704;0,8302;0,833
9,270839;-0,0176;0,0711;0,8109;0,814
9,275893;-0,0144;0,0757;0,7891;0,793
9,282178;-0,0129;0,0867;0,7715;0,776
9,285957;-0,0112;0,0953;0,7630;0,769
9,290987;-0,0059;0,1016;0,7566;0,763
9,295947;0,0015;0,1085;0,7520;0,760
9,300875;0,0117;0,1160;0,7522;0,761
9,306552;0,0198;0,1234;0,7552;0,765
9,310947;0,0220;0,1290;0,7586;0,770
9,316149;0,0237;0,1356;0,7649;0,777
9,320819;0,0288;0,1415;0,7696;0,783
9,325987;0,0330;0,1451;0,7669;0,781
9,336906;0,0374;0,1480;0,7593;0,775
9,337936;0,0423;0,1502;0,7446;0,761
9,341662;0,0467;0,1515;0,7324;0,749
9,346152;0,0486;0,1549;0,7256;0,744
9,351343;0,0530;0,1529;0,7244;0,742
9,356211;0,0523;0,1524;0,7280;0,746
9,362295;0,0498;0,1507;0,7371;0,754
9,366608;0,0459;0,1520;0,7530;0,770
9,371465;0,0406;0,1532;0,7872;0,803
9,376243;0,0337;0,1564;0,8214;0,837
9,381489;0,0318;0,1612;0,8585;0,874
9,386194;0,0359;0,1615;0,8954;0,911
9,391195;0,0457;0,1588;0,9303;0,945
9,396276;0,0552;0,1551;0,9667;0,981
9,401882;0,0599;0,1517;0,9999;1,013
9,406576;0,0493;0,1480;1,0317;1,043
9,411756;0,0305;0,1456;1,0701;1,080
9,417594;0,0164;0,1378;1,1013;1,110
9,423967;0,0122;0,1295;1,1412;1,149
9,426552;0,0166;0,1160;1,1651;1,171
9,437128;0,0247;0,1055;1,1886;1,193
9,437890;0,0313;0,0985;1,2164;1,221
9,441847;0,0298;0,0987;1,2450;1,249
9,447511;0,0357;0,0970;1,2689;1,273
9,451643;0,0454;0,0938;1,2848;1,289
9,456647;0,0547;0,0838;1,2902;1,294
9,461611;0,0645;0,0723;1,2934;1,297
9,466749;0,0748;0,0643;1,2926;1,296
9,472280;0,0843;0,0586;1,2926;1,297
9,477137;0,0960;0,0606;1,2912;1,296
9,481753;0,1048;0,0665;1,2894;1,295
9,487088;0,1080;0,0743;1,2941;1,301
9,496957;0,1129;0,0836;1,3007;1,308
9,497511;0,1180;0,0911;1,3078;1,316
9,501944;0,1180;0,0972;1,3163;1,325
9,506918;0,1185;0,1024;1,3180;1,327
9,511896;0,1156;0,1068;1,3058;1,315
9,516957;0,1109;0,1114;1,2848;1,294
9,521945;0,1063;0,1163;1,2433;1,253
9,527098;0,0994;0,1168;1,2039;1,214
9,536542;0,0923;0,1195;1,1612;1,171
9,537549;0,0880;0,1192;1,1187;1,128
9,542303;0,0860;0,1229;1,0779;1,088
9,548448;0,0901;0,1273;1,0390;1,051
9,552254;0,0994;0,1297;1,0073;1,020
9,557264;0,1070;0,1329;0,9833;0,998
9,562312;0,1204;0,1314;0,9677;0,984
9,567616;0,1256;0,1319;0,9606;0,978
9,573144;0,1344;0,1322;0,9689;0,987
9,577378;0,1393;0,1307;0,9892;1,007
9,582272;0,1334;0,1239;1,0224;1,038
9,587293;0,1158;0,1131;1,0578;1,070
9,592270;0,0889;0,0977;1,0957;1,104
9,598290;0,0581;0,0814;1,1331;1,137
9,604026;0,0286;0,0643;1,1649;1,167
9,607457;-0,0020;0,0537;1,1939;1,195
9,612354;-0,0298;0,0403;1,2130;1,214
9,617490;-0,0369;0,0293;1,2132;1,214
9,622530;-0,0244;0,0166;1,1890;1,189
9,627550;0,0061;0,0064;1,1492;1,149
9,638971;0,0359;0,0054;1,1028;1,103
9,639824;0,0672;0,0054;1,0578;1,060
9,642810;0,0980;0,0081;1,0227;1,027
9,651745;0,1285;0,0088;1,0002;1,008
9,652809;0,1522;0,0127;1,0070;1,019
9,657808;0,1666;0,0178;1,0298;1,043
9,662790;0,1779;0,0230;1,0625;1,078
9,668034;0,1891;0,0244;1,0982;1,115
9,673203;0,1954;0,0318;1,1316;1,149
9,678093;0,2008;0,0313;1,1514;1,169
9,682970;0,1967;0,0308;1,1587;1,176
9,688223;0,1891;0,0308;1,1673;1,183
9,693314;0,1776;0,0325;1,1688;1,183
9,698986;0,1617;0,0320;1,1688;1,180
9,703275;0,1463;0,0330;1,1675;1,177
9,708018;0,1346;0,0337;1,1688;1,177
9,712870;0,1180;0,0366;1,1666;1,173
9,718077;0,0972;0,0423;1,1573;1,162
9,722995;0,0789;0,0491;1,1338;1,138
9,728243;0,0547;0,0572;1,1135;1,116
9,737713;0,0396;0,0633;1,0933;1,096
9,738711;0,0237;0,0711;1,0774;1,080
9,743353;0,0110;0,0757;1,0588;1,062
9,754971;0,0002;0,0792;1,0422;1,045
9,755941;-0,0137;0,0799;1,0161;1,019
9,758485;-0,0281;0,0804;0,9870;0,991
9,763654;-0,0423;0,0823;0,9547;0,959
9,768533;-0,0564;0,0855;0,9193;0,925
9,773641;-0,0696;0,0855;0,8702;0,877
9,778616;-0,0782;0,0904;0,8341;0,843
9,783627;-0,0794;0,0948;0,8013;0,811
9,788617;-0,0806;0,0992;0,7710;0,782
9,793561;-0,0782;0,1102;0,7444;0,757
9,799174;-0,0743;0,1185;0,7178;0,731
9,803560;-0,0674;0,1295;0,7019;0,717
9,808551;-0,0628;0,1400;0,6938;0,711
9,813553;-0,0523;0,1478;0,6882;0,706
9,818649;-0,0352;0,1559;0,6933;0,712
9,823709;-0,0164;0,1622;0,7021;0,721
9,828771;0,0012;0,1691;0,7144;0,734
9,840717;0,0169;0,1749;0,7219;0,743
9,841699;0,0288;0,1774;0,7236;0,746
9,843662;0,0403;0,1837;0,7200;0,744
9,854344;0,0513;0,1867;0,7153;0,741
9,855246;0,0643;0,1910;0,7166;0,744
9,859051;0,0726;0,1964;0,7207;0,751
9,864646;0,0772;0,2006;0,7273;0,758
9,869193;0,0770;0,2028;0,7376;0,769
9,874104;0,0784;0,2042;0,7490;0,780
9,878861;0,0860;0,2016;0,7615;0,792
9,884176;0,0911;0,1974;0,7686;0,799
9,889380;0,0992;0,1886;0,7769;0,806
9,894207;0,1029;0,1823;0,7830;0,810
9,899437;0,1048;0,1791;0,7923;0,819
9,904428;0,1031;0,1769;0,8087;0,834
9,909479;0,0972;0,1725;0,8353;0,858
9,915557;0,0892;0,1664;0,8692;0,890
9,919368;0,0799;0,1583;0,9074;0,925
9,924188;0,0679;0,1478;0,9469;0,961
9,929406;0,0564;0,1358;1,0036;1,014
9,934671;0,0481;0,1280;1,0500;1,059
9,939658;0,0423;0,1217;1,0991;1,107
9,944666;0,0352;0,1168;1,1397;1,146
9,957738;0,0332;0,1134;1,1636;1,170
9,958698;0,0320;0,1131;1,1756;1,181
9,959458;0,0286;0,1168;1,1780;1,184
9,973113;0,0247;0,1217;1,1736;1,180
9,974137;0,0176;0,1302;1,1736;1,181
9,974576;0,0105;0,1390;1,1722;1,180
9,979499;0,0078;0,1485;1,1736;1,183
9,984524;0,0090;0,1598;1,1712;1,182
9,989760;0,0083;0,1642;1,1712;1,183
9,994498;0,0107;0,1691;1,1761;1,188
9,999931;0,0120;0,1722;1,1812;1,194
10,004742;0,0127;0,1766;1,1917;1,205
10,009927;0,0164;0,1791;1,2030;1,216
10,015018;0,0220;0,1774;1,2171;1,230
10,019743;0,0252;0,1793;1,2281;1,241
10,026388;0,0291;0,1825;1,2401;1,254
10,029615;0,0330;0,1908;1,2552;1,270
10,034921;0,0474;0,2001;1,2665;1,283
10,039900;0,0601;0,2079;1,2623;1,281
10,045074;0,0755;0,2135;1,2486;1,269
10,057350;0,0897;0,2150;1,2254;1,247
10,058216;0,0999;0,2125;1,1964;1,219
10,059877;0,1097;0,2106;1,1646;1,189
10,073788;0,1141;0,2047;1,1319;1,156
10,074753;0,1116;0,1879;1,0974;1,119
10,075215;0,1060;0,1673;1,0600;1,078
10,080130;0,0967;0,1456;1,0241;1,039
10,085151;0,0938;0,1163;1,0126;1,024
10,090223;0,0853;0,0941;1,0192;1,027
10,095132;0,0701;0,0726;1,0483;1,053
10,100217;0,0533;0,0476;1,1006;1,103
10,105307;0,0371;0,0208;1,1636;1,164
10,110222;0,0227;-0,0029;1,2357;1,236
10,115949;0,0090;-0,0215;1,3063;1,307
10,120188;-0,0125;-0,0347;1,3737;1,374
10,125291;-0,0396;-0,0493;1,4321;1,434
10,137981;-0,0640;-0,0603;1,4756;1,478
10,139125;-0,0943;-0,0726;1,4839;1,489
10,140394;-0,1116;-0,0809;1,4624;1,469
10,145483;-0,1222;-0,0809;1,4126;1,420
10,151860;-0,1224;-0,0745;1,3515;1,359
10,155844;-0,1107;-0,0652;1,2733;1,280
10,160365;-0,0943;-0,0542;1,1944;1,199
10,166427;-0,0765;-0,0425;1,1055;1,109
10,170496;-0,0579;-0,0315;1,0205;1,023
10,175523;-0,0366;-0,0188;0,9381;0,939
10,182011;-0,0176;-0,0039;0,8644;0,865
10,185637;0,0017;0,0193;0,7933;0,793
10,190693;0,0154;0,0428;0,7608;0,762
10,196038;0,0313;0,0577;0,7461;0,749
10,200910;0,0474;0,0694;0,7464;0,751
10,205978;0,0586;0,0748;0,7696;0,775
10,211057;0,0640;0,0823;0,8065;0,813
10,215908;0,0667;0,0826;0,8529;0,859
10,220952;0,0672;0,0792;0,8966;0,903
10,225711;0,0657;0,0713;0,9298;0,935
10,236001;0,0625;0,0689;0,9501;0,955
10,237230;0,0616;0,0687;0,9618;0,966
10,240952;0,0572;0,0711;0,9631;0,967
10,245966;0,0528;0,0728;0,9657;0,970
10,251097;0,0545;0,0784;0,9650;0,970
10,256159;0,0577;0,0804;0,9653;0,970
10,261075;0,0650;0,0853;0,9650;0,971
10,266046;0,0755;0,0882;0,9679;0,975
10,271230;0,0845;0,0916;0,9662;0,974
10,276062;0,0901;0,0926;0,9719;0,980
10,281759;0,0960;0,0928;0,9714;0,981
10,286364;0,1014;0,0938;0,9762;0,986
10,291179;0,1026;0,0989;0,9775;0,988
10,295980;0,1053;0,1002;0,9767;0,987
10,301121;0,1080;0,1014;0,9711;0,982
10,306036;0,1153;0,1031;0,9579;0,970
10,311139;0,1178;0,1065;0,9398;0,953
10,316249;0,1192;0,1097;0,9232;0,937
10,321170;0,1124;0,1121;0,9069;0,921
10,326259;0,1048;0,1092;0,8922;0,905
10,339877;0,1016;0,1087;0,8771;0,890
10,341775;0,1038;0,1048;0,8602;0,873
10,342460;0,1070;0,1036;0,8534;0,866
10,346728;0,1082;0,1019;0,8470;0,860
10,355395;0,1121;0,1021;0,8367;0,850
10,356435;0,1151;0,1016;0,8233;0,838
10,361602;0,1163;0,1033;0,8099;0,825
10,366608;0,1178;0,1031;0,8030;0,818
10,371773;0,1129;0,1036;0,7994;0,814
10,376554;0,1082;0,1019;0,8025;0,816
10,382206;0,1097;0,1014;0,8047;0,818
10,386801;0,1109;0,0963;0,7991;0,813
10,391649;0,1099;0,0901;0,7852;0,798
10,396750;0,1053;0,0850;0,7664;0,778
10,402016;0,1029;0,0838;0,7383;0,750
10,406772;0,0997;0,0858;0,7073;0,719
10,411978;0,0972;0,0872;0,6733;0,686
10,417925;0,0948;0,0877;0,6369;0,650
10,421820;0,0928;0,0926;0,6051;0,619
10,427104;0,0875;0,0963;0,5876;0,602
10,441047;0,0767;0,1002;0,5836;0,597
10,441898;0,0760;0,1021;0,6073;0,621
10,442264;0,0767;0,1036;0,6435;0,656
10,450407;0,0821;0,1048;0,6943;0,707
10,460691;0,0774;0,1048;0,7539;0,765
10,461635;0,0662;0,1051;0,8165;0,826
10,462314;0,0555;0,1077;0,8714;0,880
10,469925;0,0435;0,1092;0,9205;0,928
10,472222;0,0362;0,1065;0,9623;0,969
10,477287;0,0342;0,1051;0,9973;1,003
10,482856;0,0369;0,1070;1,0273;1,034
10,487617;0,0342;0,1073;1,0586;1,065
10,492267;0,0340;0,1073;1,0889;1,095
10,499927;0,0374;0,1099;1,1013;1,107
10,503096;0,0420;0,1136;1,1099;1,116
10,507254;0,0469;0,1158;1,1131;1,120
10,512356;0,0547;0,1146;1,1211;1,128
10,517878;0,0665;0,1121;1,1248;1,132
10,523012;0,0816;0,1102;1,1319;1,140
10,527906;0,1063;0,1109;1,1426;1,153
10,541483;0,1336;0,1160;1,1629;1,176
10,542483;0,1588;0,1180;1,1886;1,205
10,542968;0,1923;0,1151;1,2367;1,257
10,553133;0,2177;0,1129;1,2870;1,310
10,553946;0,2362;0,1090;1,3427;1,368
10,557560;0,2458;0,1029;1,3911;1,416
10,562674;0,2428;0,0975;1,4275;1,451
10,567891;0,2294;0,0950;1,4497;1,471
10,572690;0,2106;0,0921;1,4556;1,474
10,577669;0,1847;0,0916;1,4590;1,473
10,583250;0,1593;0,0894;1,4500;1,461
10,587794;0,1402;0,0796;1,4314;1,440
10,592710;0,1307;0,0723;1,3957;1,404
10,598710;0,1283;0,0748;1,3579;1,366
10,602830;0,1317;0,0821;1,3144;1,323
10,607983;0,1375;0,0901;1,2633;1,274
10,613134;0,1410;0,0982;1,2059;1,218
10,617928;0,1415;0,1041;1,1380;1,151
10,623129;0,1417;0,1094;1,0679;1,083
10,627911;0,1424;0,1141;1,0053;1,022
10,636647;0,1412;0,1151;0,9574;0,975
10,638825;0,1371;0,1153;0,9281;0,945
10,643007;0,1300;0,1126;0,9139;0,930
10,648877;0,1187;0,1036;0,9249;0,938
10,653162;0,1046;0,0904;0,9496;0,960
10,658198;0,0943;0,0784;0,9907;0,998
10,663141;0,0884;0,0689;1,0517;1,058
10,668929;0,0906;0,0594;1,1126;1,118
10,673918;0,0809;0,0491;1,1639;1,168
10,678531;0,0713;0,0379;1,1949;1,198
10,684381;0,0567;0,0252;1,2154;1,217
10,688779;0,0401;0,0095;1,2262;1,227
10,693939;0,0318;-0,0007;1,2235;1,224
10,699771;0,0308;-0,0137;1,2166;1,217
10,703764;0,0408;-0,0230;1,1991;1,200
10,709166;0,0577;-0,0252;1,1729;1,175
10,714623;0,0811;-0,0186;1,1502;1,153
10,718913;0,1041;-0,0095;1,1209;1,126
10,723651;0,1222;0,0042;1,0916;1,098
10,728849;0,1314;0,0191;1,0613;1,070
10,735594;0,1444;0,0310;1,0334;1,044
10,741232;0,1534;0,0406;1,0087;1,021
10,743436;0,1590;0,0491;0,9748;0,989
10,748530;0,1586;0,0581;0,9401;0,955
10,753870;0,1485;0,0638;0,8988;0,913
10,759071;0,1510;0,0689;0,8492;0,865
10,765468;0,1664;0,0699;0,7945;0,815
10,769155;0,1937;0,0713;0,7337;0,762
10,774175;0,2179;0,0762;0,6721;0,711
10,778855;0,2165;0,0843;0,6232;0,665
10,784057;0,2011;0,1004;0,5968;0,638
10,788953;0,1725;0,1180;0,5961;0,632
10,793738;0,1363;0,1287;0,6152;0,643
10,798823;0,0850;0,1305;0,6753;0,693
10,803926;0,0484;0,1212;0,7512;0,762
10,808855;0,0176;0,1046;0,8426;0,849
10,815466;-0,0120;0,0848;0,9335;0,937
10,818850;-0,0406;0,0650;1,0085;1,011
10,823855;-0,0750;0,0508;1,0578;1,062
10,829014;-0,1063;0,0445;1,0815;1,088
10,833919;-0,1278;0,0398;1,0872;1,095
10,838883;-0,1327;0,0420;1,0764;1,085
10,843933;-0,1217;0,0464;1,0478;1,056
10,851829;-0,0994;0,0660;0,9933;1,000
10,854252;-0,0752;0,0831;0,9455;0,952
10,859452;-0,0428;0,0994;0,9005;0,907
10,864493;-0,0068;0,1134;0,8595;0,867
10,869169;0,0244;0,1290;0,8221;0,833
10,874137;0,0476;0,1461;0,7894;0,804
10,879208;0,0635;0,1593;0,7569;0,776
10,884228;0,0772;0,1739;0,7263;0,751
10,889166;0,0899;0,1881;0,7007;0,731
10,894150;0,0965;0,1994;0,6865;0,721
10,899407;0,0994;0,2086;0,6877;0,726
10,904219;0,0936;0,2223;0,7031;0,743
10,909249;0,0867;0,2321;0,7202;0,762
10,914414;0,0850;0,2387;0,7368;0,779
10,919476;0,0936;0,2392;0,7559;0,798
10,924318;0,1016;0,2419;0,7745;0,818
10,929378;0,1048;0,2448;0,8043;0,847
10,934647;0,1041;0,2497;0,8399;0,882
10,939634;0,1060;0,2504;0,8819;0,923
10,944541;0,1182;0,2465;0,9240;0,964
10,951435;0,1295;0,2433;0,9684;1,007
10,954997;0,1317;0,2389;1,0061;1,042
10,959599;0,1200;0,2372;1,0498;1,083
10,964841;0,1033;0,2358;1,0955;1,125
10,969754;0,0843;0,2333;1,1407;1,167
10,974723;0,0696;0,2304;1,1807;1,205
10,979773;0,0542;0,2311;1,2152;1,238
10,985129;0,0322;0,2304;1,2457;1,267
10,989949;0,0005;0,2282;1,2733;1,294
10,994958;-0,0276;0,2209;1,2948;1,314
11,000065;-0,0547;0,2135;1,3105;1,329
11,004850;-0,0838;0,2057;1,3119;1,331
11,009891;-0,0977;0,2057;1,3090;1,329
11,015065;-0,1011;0,2113;1,2938;1,315
11,020069;-0,0921;0,2204;1,2684;1,291
11,025463;-0,0721;0,2326;1,2433;1,267
11,030623;-0,0459;0,2458;1,2122;1,238
11,041577;-0,0235;0,2602;1,1842;1,213
11,042446;-0,0042;0,2719;1,1644;1,196
11,045176;0,0144;0,2812;1,1490;1,183
11,057877;0,0337;0,2861;1,1263;1,163
11,058865;0,0581;0,2927;1,1121;1,151
11,060761;0,0767;0,2941;1,0960;1,137
11,065433;0,0960;0,2966;1,0850;1,129
11,070498;0,1134;0,2993;1,0881;1,134
11,075373;0,1266;0,3042;1,1052;1,153
11,080468;0,1305;0,3090;1,1372;1,186
11,085524;0,1307;0,3076;1,1756;1,222
11,090412;0,1297;0,3066;1,2188;1,263
11,095342;0,1339;0,3073;1,2594;1,303
11,100574;0,1317;0,3086;1,2931;1,336
11,105598;0,1219;0,3139;1,3263;1,368
11,110621;0,1129;0,3164;1,3454;1,387
11,115751;0,1055;0,3122;1,3515;1,391
11,120961;0,0999;0,3056;1,3337;1,372
11,125535;0,0923;0,2990;1,2902;1,328
11,131599;0,0826;0,2927;1,2289;1,266
11,135791;0,0699;0,2902;1,1641;1,202
11,140720;0,0625;0,2873;1,1131;1,151
11,145795;0,0613;0,2814;1,0620;1,100
11,156033;0,0633;0,2775;1,0048;1,044
11,157105;0,0684;0,2736;0,9460;0,987
11,161460;0,0745;0,2763;0,9105;0,954
11,173664;0,0826;0,2832;0,8898;0,937
11,174886;0,0921;0,2927;0,8793;0,931
11,176002;0,1031;0,2988;0,8739;0,929
11,182025;0,1112;0,2951;0,8722;0,927
11,185797;0,1104;0,2866;0,8837;0,936
11,190838;0,0992;0,2709;0,9188;0,963
11,195938;0,0877;0,2433;0,9824;1,016
11,201245;0,0760;0,2057;1,0669;1,089
11,206194;0,0559;0,1620;1,1685;1,181
11,211117;0,0340;0,1124;1,2284;1,234
11,217482;0,0105;0,0757;1,2689;1,271
11,221529;-0,0078;0,0428;1,2995;1,300
11,226324;-0,0283;0,0142;1,3310;1,331
11,238739;-0,0545;-0,0098;1,3647;1,366
11,239965;-0,0777;-0,0357;1,3952;1,398
11,241415;-0,0963;-0,0552;1,4192;1,424
11,247248;-0,1204;-0,0696;1,4355;1,442
11,254889;-0,1439;-0,0767;1,4417;1,451
11,256167;-0,1561;-0,0826;1,4338;1,445
11,261191;-0,1588;-0,0777;1,4167;1,428
11,266437;-0,1551;-0,0672;1,3838;1,394
11,271453;-0,1463;-0,0567;1,3381;1,347
11,276226;-0,1283;-0,0428;1,2797;1,287
11,282705;-0,1016;-0,0310;1,2152;1,220
11,289456;-0,0628;-0,0115;1,1529;1,155
11,291518;-0,0166;0,0105;1,0977;1,098
11,296649;0,0257;0,0327;1,0451;1,046
11,301615;0,0723;0,0440;0,9912;0,995
11,306350;0,1009;0,0603;0,9528;0,960
11,311553;0,1358;0,0840;0,9088;0,923
11,316499;0,1742;0,0987;0,8607;0,884
11,321661;0,2096;0,1146;0,8253;0,859
11,326514;0,2416;0,1356;0,8028;0,849
11,335590;0,2526;0,1644;0,7898;0,845
11,336559;0,2695;0,1524;0,7654;0,826
11,341806;0,2817;0,1334;0,7410;0,804
11,346848;0,2780;0,1319;0,7290;0,791
11,351653;0,2604;0,1339;0,7280;0,785
11,356820;0,2348;0,1344;0,7366;0,785
11,361733;0,1952;0,1290;0,7527;0,788
11,366817;0,1578;0,1168;0,7754;0,800
11,371905;0,1204;0,0999;0,8018;0,817
11,376846;0,0882;0,0767;0,8248;0,833
11,381918;0,0611;0,0603;0,8451;0,849
11,387478;0,0391;0,0503;0,8595;0,862
11,392266;0,0169;0,0425;0,8717;0,873
11,399215;-0,0081;0,0379;0,8817;0,883
11,402462;-0,0271;0,0369;0,8773;0,878
11,407517;-0,0452;0,0347;0,8644;0,866
11,412591;-0,0569;0,0391;0,8438;0,847
11,417729;-0,0569;0,0437;0,8280;0,831
11,422784;-0,0515;0,0503;0,8172;0,820
11,427807;-0,0474;0,0603;0,8116;0,815
11,441938;-0,0418;0,0701;0,8033;0,807
11,443170;-0,0406;0,0814;0,7938;0,799
11,443732;-0,0366;0,0899;0,7752;0,781
11,461921;-0,0342;0,0994;0,7510;0,758
11,463178;-0,0381;0,1080;0,7297;0,739
11,463692;-0,0462;0,1187;0,7136;0,725
11,464147;-0,0486;0,1305;0,6926;0,706
11,470508;-0,0447;0,1383;0,6799;0,695
11,472841;-0,0401;0,1454;0,6696;0,686
11,477567;-0,0340;0,1544;0,6645;0,683
11,482441;-0,0283;0,1649;0,6613;0,682
11,487396;-0,0198;0,1764;0,6599;0,683
11,492338;-0,0134;0,1898;0,6640;0,691
11,499145;-0,0081;0,2001;0,6714;0,701
11,502735;-0,0083;0,2072;0,6848;0,715
11,507707;-0,0064;0,2118;0,7024;0,734
11,513357;-0,0032;0,2135;0,7227;0,754
11,518062;0,0076;0,2128;0,7376;0,768
11,522917;0,0061;0,2199;0,7534;0,785
11,527797;0,0068;0,2270;0,7705;0,803
11,540206;0,0151;0,2380;0,7918;0,827
11,541260;0,0305;0,2455;0,8113;0,848
11,542714;0,0437;0,2504;0,8236;0,862
11,551970;0,0515;0,2533;0,8326;0,872
11,552797;0,0481;0,2558;0,8482;0,887
11,557780;0,0396;0,2582;0,8663;0,905
11,563126;0,0200;0,2560;0,8946;0,931
11,568130;-0,0054;0,2492;0,9196;0,953
11,572959;-0,0232;0,2424;0,9467;0,977
11,577978;-0,0313;0,2367;0,9736;1,002
11,583123;-0,0408;0,2316;0,9948;1,022
11,588102;-0,0366;0,2294;1,0109;1,037
11,592937;-0,0347;0,2274;1,0276;1,053
11,598985;-0,0222;0,2284;1,0515;1,076
11,603041;-0,0095;0,2318;1,0818;1,106
11,608403;0,0029;0,2345;1,1170;1,141
11,615375;0,0164;0,2348;1,1675;1,191
11,618420;0,0413;0,2292;1,2122;1,234
11,623280;0,0511;0,2267;1,2594;1,281
11,628102;0,0501;0,2243;1,2982;1,318
11,633777;0,0515;0,2199;1,3337;1,353
11,638853;0,0569;0,2130;1,3688;1,386
11,643584;0,0665;0,2108;1,4052;1,423
11,654325;0,0757;0,2084;1,4482;1,465
11,655292;0,0850;0,2101;1,4876;1,505
11,658987;0,0894;0,2130;1,5164;1,534
11,672087;0,0948;0,2133;1,5389;1,556
11,672938;0,1014;0,2177;1,5499;1,568
11,673558;0,1029;0,2240;1,5557;1,575
11,678644;0,1090;0,2289;1,5491;1,570
11,685086;0,1121;0,2358;1,5279;1,550
11,688524;0,1170;0,2411;1,4988;1,523
11,693703;0,1197;0,2477;1,4661;1,492
11,698778;0,1185;0,2507;1,4209;1,448
11,703553;0,1153;0,2553;1,3679;1,396
11,708585;0,1143;0,2575;1,3044;1,334
11,714936;0,1119;0,2631;1,2098;1,243
11,718691;0,1107;0,2687;1,1289;1,166
11,723549;0,1019;0,2775;1,0510;1,092
11,728660;0,0960;0,2817;0,9753;1,020
11,741219;0,0921;0,2866;0,9059;0,955
11,742278;0,0899;0,2888;0,8426;0,895
11,743638;0,0904;0,2902;0,7950;0,851
11,762405;0,0916;0,2897;0,7571;0,816
11,764539;0,0970;0,2824;0,7339;0,792
11,765155;0,0997;0,2773;0,7224;0,780
11,765775;0,0994;0,2744;0,7246;0,781
11,769178;0,0941;0,2660;0,7503;0,802
11,774074;0,0892;0,2575;0,7879;0,834
11,779266;0,0833;0,2487;0,8375;0,878
11,784450;0,0716;0,2404;0,8883;0,923
11,789334;0,0589;0,2262;0,9450;0,973
11,794078;0,0437;0,2069;0,9897;1,012
11,799710;0,0222;0,1840;1,0317;1,048
11,804205;-0,0029;0,1622;1,0600;1,072
11,809593;-0,0220;0,1495;1,0830;1,094
11,816008;-0,0362;0,1417;1,1006;1,110
11,819822;-0,0469;0,1385;1,1135;1,123
11,824478;-0,0467;0,1410;1,1140;1,124
11,829406;-0,0371;0,1507;1,1067;1,118
11,834834;-0,0222;0,1598;1,0886;1,101
11,839730;-0,0042;0,1744;1,0596;1,074
11,844635;0,0159;0,1893;1,0185;1,036
11,859185;0,0305;0,2055;0,9777;1,000
11,860111;0,0413;0,2189;0,9364;0,963
